subset_size,subset_indices,AV,CC,PAIRS,CONS,EJR,beta_EJR,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,alpha_EJR
2,"[1, 7]",1374,1224,699228,748476,True,1.0,0.21931364724660815,0.45434298440979953,0.322106135986733,0.20633548827819712,1.0
2,"[1, 8]",289,280,23562,39060,True,1.0,0.0461292897047087,0.10393466963622866,0.010854063018242122,0.010767832465097585,1.0
2,"[1, 9]",510,504,68004,126756,True,1.0,0.08140462889066241,0.1870824053452116,0.03132669983416252,0.03494335309641345,1.0
2,"[1, 10]",448,380,48350,72010,True,1.0,0.07150837988826815,0.14105419450631032,0.022272894785332596,0.019851295847713186,1.0
2,"[1, 11]",1414,1391,757970,966745,True,1.0,0.22569832402234638,0.5163325909428359,0.34916620600700204,0.2665066102527077,1.0
2,"[2, 3]",1378,1364,897742,929566,True,1.0,0.21995211492418196,0.5063103192279139,0.41355352865303113,0.25625732087175884,1.0
2,"[2, 4]",347,332,48184,54946,True,1.0,0.05538707102952913,0.12323682256867112,0.022196425281002394,0.01514719207955074,1.0
2,"[2, 5]",494,487,104422,118341,True,1.0,0.07885075818036712,0.1807720861172977,0.04810300350101345,0.03262355508837975,1.0
2,"[2, 6]",280,271,29828,36585,True,1.0,0.0446927374301676,0.1005939123979213,0.013740556476874884,0.010085538933322967,1.0
2,"[2, 7]",1214,1203,691548,723003,True,1.0,0.19377494014365523,0.4465478841870824,0.3185682697622996,0.1993132405469265,1.0
2,"[2, 8]",129,120,4762,7140,True,1.0,0.020590582601755787,0.044543429844097995,0.002193661323014557,0.001968313461361924,1.0
2,"[2, 9]",350,345,49209,59340,True,1.0,0.055865921787709494,0.12806236080178174,0.022668601437258153,0.016358504313335655,1.0
2,"[2, 10]",288,281,31807,39340,True,1.0,0.045969672785315246,0.10430586488492948,0.014652201953196978,0.010845021228288248,1.0
2,"[2, 11]",1254,1240,739332,768180,True,1.0,0.20015961691939346,0.4602821083890126,0.34058043117744613,0.21176737181358582,1.0
2,"[3, 4]",1649,1529,937576,1168156,True,1.0,0.26320830007980844,0.5675575352635486,0.4319034457342915,0.3220304173348319,1.0
2,"[3, 5]",1796,1573,976117,1236378,True,1.0,0.28667198723064646,0.5838901262063846,0.44965772986917263,0.3408374594862371,1.0
2,"[3, 6]",1582,1488,921920,1106328,True,1.0,0.25251396648044694,0.5523385300668151,0.4246913580246914,0.30498603572571636,1.0
2,"[3, 7]",2516,1939,1421854,1878891,True,1.0,0.40159616919393454,0.7197475872308834,0.6549907868067072,0.5179616873573903,1.0
2,"[3, 8]",1431,1388,900322,962578,True,1.0,0.2284118116520351,0.5152190051967335,0.41474203058780174,0.2653578760519381,1.0
2,"[3, 9]",1652,1551,940596,1202025,True,1.0,0.2636871508379888,0.5757238307349666,0.4332946379215036,0.3313672252652054,1.0
2,"[3, 10]",1590,1503,924514,1128753,True,1.0,0.25379090183559455,0.5579064587973274,0.4258863091947669,0.31116802863482573,1.0
2,"[3, 11]",2556,1968,1463272,1935528,True,1.0,0.40798084596967277,0.7305122494432071,0.674070388796757,0.5335750444317818,1.0
2,"[4, 5]",765,648,144540,209628,True,1.0,0.12210694333599362,0.24053452115812918,0.0665837479270315,0.057789021607615884,1.0
2,"[4, 6]",551,538,76669,144453,True,1.0,0.08794892258579409,0.19970304380103934,0.03531831582826608,0.039821958604217646,1.0
2,"[4, 7]",1485,1291,719765,832695,True,1.0,0.23703112529928172,0.47921306607275427,0.33156670351943984,0.2295524898751775,1.0
2,"[4, 8]",400,386,51590,74305,True,1.0,0.06384676775738228,0.1432813659985152,0.023765432098765433,0.020483968031722376,1.0
2,"[4, 9]",621,604,95966,182106,True,1.0,0.099122106943336,0.22420193021529325,0.0442076653768196,0.05020191753428215,1.0
2,"[4, 10]",559,490,76365,119805,True,1.0,0.08922585794094173,0.18188567186340016,0.03517827529021559,0.033027142050205224,1.0
2,"[4, 11]",1525,1473,784980,1084128,True,1.0,0.24341580207501995,0.5467706013363028,0.36160862354892204,0.2988660695013137,1.0
2,"[5, 6]",698,684,132810,233586,True,1.0,0.11141260973663208,0.25389755011135856,0.06118021006080707,0.06439362299519417,1.0
2,"[5, 7]",1632,1329,748887,882456,True,1.0,0.26049481245011974,0.4933184855233853,0.34498203427307905,0.2432703114649297,1.0
2,"[5, 8]",547,533,107744,141778,True,1.0,0.08731045490822027,0.19784706755753526,0.049633314906946745,0.03908453024159256,1.0
2,"[5, 9]",768,749,152085,280126,True,1.0,0.12258579409417399,0.27802524127691164,0.07005942509673853,0.07722349813409948,1.0
2,"[5, 10]",706,631,132090,198765,True,1.0,0.11268954509177972,0.2342242019302153,0.06084853510226645,0.054794373269972385,1.0
2,"[5, 11]",1672,1573,837609,1236378,True,1.0,0.2668794892258579,0.5838901262063846,0.3858526810392482,0.3408374594862371,1.0
2,"[6, 7]",1418,1385,719533,958420,True,1.0,0.2263367916999202,0.514105419450631,0.3314598304772434,0.26421162291855677,1.0
2,"[6, 8]",333,317,33136,50086,True,1.0,0.05315243415802075,0.11766889383815887,0.015264418647503225,0.01380741568988422,1.0
2,"[6, 9]",554,459,73212,105111,True,1.0,0.08842777334397446,0.17037861915367483,0.03372581536760641,0.028976386027620895,1.0
2,"[6, 10]",492,475,60150,112575,True,1.0,0.07853152434158021,0.1763177431328879,0.027708678828081812,0.031034017914960587,1.0
2,"[6, 11]",1458,1289,753685,830116,True,1.0,0.23272146847565842,0.4784706755753526,0.34719227934402064,0.22884152623136064,1.0
2,"[7, 8]",1267,1240,694644,768180,True,1.0,0.2022346368715084,0.4602821083890126,0.3199944720840243,0.21176737181358582,1.0
2,"[7, 9]",1488,1448,738636,1047628,True,1.0,0.2375099760574621,0.5374907201187825,0.3402598120508568,0.2888039628711022,1.0
2,"[7, 10]",1426,1279,711294,817281,True,1.0,0.22761372705506783,0.4747587230883445,0.3276644555002764,0.22530324846153146,1.0
2,"[7, 11]",2392,2161,1403055,2333880,True,1.0,0.38180367118914604,0.8021529324424648,0.6463308457711443,0.6433903951265221,1.0
2,"[8, 9]",403,387,52491,74691,True,1.0,0.06432561851556265,0.14365256124721604,0.02418048645660586,0.020590378255263792,1.0
2,"[8, 10]",341,325,35100,52650,True,1.0,0.054429369513168395,0.1206384558277654,0.01616915422885572,0.014514244221387296,1.0
2,"[8, 11]",1307,1254,741437,785631,True,1.0,0.20861931364724662,0.46547884187082406,0.3415501197715128,0.21657816147944395,1.0
2,"[9, 10]",562,538,79365,144453,True,1.0,0.0897047086991221,0.19970304380103934,0.03656025428413488,0.039821958604217646,1.0
2,"[9, 11]",1528,1307,762926,853471,True,1.0,0.24389465283320033,0.48515219005196736,0.3514492353049567,0.23527989610392475,1.0
2,"[10, 11]",1466,1410,768305,993345,True,1.0,0.23399840383080606,0.5233853006681515,0.353927123641054,0.2738395427558208,1.0
3,"[0, 1, 2]",873,740,216372,273430,False,0.99609375,0.13934557063048683,0.2746844840386043,0.09967385295743504,0.07537758399722562,0.99609375
3,"[0, 1, 3]",2175,1760,1074846,1547920,True,1.0,0.34716679968076614,0.6533036377134372,0.49513819789939195,0.42672153685032904,1.0
3,"[0, 1, 4]",1144,846,248124,357435,False,0.99609375,0.18260175578611332,0.31403118040089084,0.11430071862907684,0.09853559132519599,0.99609375
3,"[0, 1, 5]",1291,979,303905,478731,False,0.99609375,0.2060654429369513,0.3634001484780995,0.13999677538234753,0.1319737635393915,0.99609375
3,"[0, 1, 6]",1077,938,244711,439453,False,0.99609375,0.17190742218675178,0.348181143281366,0.11272848719366133,0.12114583410866689,0.99609375
3,"[0, 1, 7]",2011,1448,824843,1047628,True,1.0,0.3209896249002394,0.5374907201187825,0.379971899760457,0.2888039628711022,1.0
3,"[0, 1, 8]",926,785,219562,307720,False,0.99609375,0.14780526735834,0.2913882702301411,0.10114335728763589,0.08483045074653939,0.99609375
3,"[0, 1, 9]",1147,987,263367,486591,False,0.99609375,0.1830806065442937,0.366369710467706,0.12132255389718076,0.13414056239181513,0.99609375
3,"[0, 1, 10]",1085,808,235097,326028,False,0.99609375,0.17318435754189945,0.29992576095025986,0.10829970517781463,0.08987749316259179,0.99609375
3,"[0, 1, 11]",2051,1811,947705,1638955,True,1.0,0.32737430167597764,0.6722345953971789,0.4365694674774277,0.4518175334826936,1.0
3,"[0, 2, 3]",2015,1716,1063562,1471470,True,1.0,0.3216280925778133,0.6369710467706013,0.48994011424359685,0.40564624775773533,1.0
3,"[0, 2, 4]",984,788,236080,310078,False,0.99609375,0.15706304868316043,0.2925018559762435,0.10875253362815551,0.08548049040226648,0.99609375
3,"[0, 2, 5]",1131,948,293943,448878,False,0.99609375,0.1805267358339984,0.3518930957683742,0.1354076838032062,0.12374406301249548,0.99609375
3,"[0, 2, 6]",917,867,231926,375411,False,0.99609375,0.1463687150837989,0.321826280623608,0.10683895338124194,0.1034911099220366,0.99609375
3,"[0, 2, 7]",1851,1444,819674,1041846,True,1.0,0.2954509177972865,0.5360059391239792,0.37759074995393405,0.287210014911215,1.0
3,"[0, 2, 8]",766,714,206785,254541,False,0.99609375,0.12226656025538707,0.2650334075723831,0.09525750875253362,0.0701703748975526,0.99609375
3,"[0, 2, 9]",987,919,250614,421821,False,0.99609375,0.15754189944134078,0.3411284335560505,0.11544776119402986,0.11628514742088909,0.99609375
3,"[0, 2, 10]",925,755,223330,284635,False,0.99609375,0.14764565043894654,0.28025241276911655,0.10287912290399853,0.07846651289562342,0.99609375
3,"[0, 2, 11]",1891,1746,935063,1523385,True,1.0,0.3018355945730247,0.6481069042316259,0.43074580799705176,0.41995787147574715,1.0
3,"[0, 3, 4]",2286,1779,1090507,1581531,True,1.0,0.36488427773343973,0.6603563474387528,0.5023525889073153,0.43598722084890545,1.0
3,"[0, 3, 5]",2433,1836,1130871,1684530,True,1.0,0.38834796488427775,0.6815144766146993,0.5209466556108348,0.46438138306274535,1.0
3,"[0, 3, 6]",2219,1838,1087637,1688203,True,1.0,0.3541899441340782,0.682256867112101,0.5010304956697992,0.4653939342313143,1.0
3,"[0, 3, 7]",3153,2078,1526091,2158003,True,1.0,0.5032721468475658,0.771343726800297,0.7030085682697623,0.5949056518990778,1.0
3,"[0, 3, 8]",2068,1739,1066003,1511191,True,1.0,0.3300877893056664,0.6455085374907201,0.49106458448498247,0.41659630083879373,1.0
3,"[0, 3, 9]",2289,1892,1105777,1788886,True,1.0,0.3653631284916201,0.7023014105419451,0.5093868619863645,0.49314963510390575,1.0
3,"[0, 3, 10]",2227,1770,1080793,1565565,True,1.0,0.35546687948922584,0.6570155902004454,0.4978777409250046,0.43158580730211216,1.0
3,"[0, 3, 11]",3193,2287,1624929,2614041,True,1.0,0.5096568236233041,0.8489235337787676,0.7485392482034273,0.7206235418560204,1.0
3,"[0, 4, 5]",1402,1021,321969,520710,False,0.99609375,0.2237829209896249,0.3789903489235338,0.1483181315644002,0.14354628886075174,0.99609375
3,"[0, 4, 6]",1188,987,264428,486591,True,1.0,0.18962490023942538,0.366369710467706,0.12181131380136355,0.13414056239181513,1.0
3,"[0, 4, 7]",2122,1487,840161,1104841,True,1.0,0.338707102952913,0.5519673348181143,0.38702828450340887,0.3045761082583431,1.0
3,"[0, 4, 8]",1037,832,239271,345696,False,0.99609375,0.16552274541101356,0.3088344469190794,0.11022249861802101,0.09529945242842741,0.99609375
3,"[0, 4, 9]",1258,1031,283022,530965,True,1.0,0.20079808459696727,0.38270230141054196,0.13037681960567532,0.1463733273126098,1.0
3,"[0, 4, 10]",1196,861,254896,370230,False,0.99609375,0.19090183559457302,0.3195991091314031,0.11742030587801731,0.10206284212885507,0.99609375
3,"[0, 4, 11]",2162,1837,966432,1686366,True,1.0,0.34509177972865124,0.6818856718634001,0.44519624101713656,0.4648875208099527,1.0
3,"[0, 5, 6]",1335,1137,322197,645816,True,1.0,0.21308858739026337,0.4220489977728285,0.1484231619679381,0.1780347796026488,1.0
3,"[0, 5, 7]",2269,1534,870823,1175811,True,1.0,0.362170790103751,0.5694135115070527,0.4011530311405933,0.3241407029856338,1.0
3,"[0, 5, 8]",1184,988,297073,487578,False,0.99609375,0.18898643256185155,0.36674090571640683,0.13684954855352865,0.13441265278206221,0.99609375
3,"[0, 5, 9]",1405,1184,340787,700336,True,1.0,0.22426177174780526,0.4394951744617669,0.1569868251335913,0.193064534492488,1.0
3,"[0, 5, 10]",1343,1011,312224,510555,False,0.99609375,0.214365522745411,0.3752783964365256,0.14382900313248573,0.14074681782431891,0.99609375
3,"[0, 5, 11]",2309,1951,1020778,1902225,True,1.0,0.3685554668794892,0.7242019302152932,0.47023125115164915,0.5243942680727152,1.0
3,"[0, 6, 7]",2055,1620,847530,1311390,True,1.0,0.3280127693535515,0.6013363028953229,0.3904228855721393,0.3615163291450159,1.0
3,"[0, 6, 8]",970,904,235027,408156,False,0.99609375,0.15482841181165202,0.33556050482553823,0.10826745900128985,0.11251806010303046,0.99609375
3,"[0, 6, 9]",1191,1035,274524,535095,True,1.0,0.19010375099760574,0.3841870824053452,0.12646213377556662,0.14751186156967208,1.0
3,"[0, 6, 10]",1129,945,251553,446040,False,0.99609375,0.1802075019952115,0.3507795100222717,0.11588032061912659,0.12296169976272725,0.99609375
3,"[0, 6, 11]",2095,1792,949302,1604736,True,1.0,0.3343974461292897,0.6651818856718634,0.43730514096185735,0.44238423959833173,1.0
3,"[0, 7, 8]",1904,1477,822618,1090026,True,1.0,0.3039106145251397,0.5482553823311062,0.3789469320066335,0.3004919956630942,1.0
3,"[0, 7, 9]",2125,1667,865985,1388611,True,1.0,0.3391859537110934,0.6187824795842614,0.39892435968306617,0.3828041630105382,1.0
3,"[0, 7, 10]",2063,1485,833930,1101870,True,1.0,0.3292897047086991,0.5512249443207127,0.3841579141330385,0.3037570803460593,1.0
3,"[0, 7, 11]",3029,2340,1525592,2736630,True,1.0,0.48347964884277733,0.8685968819599109,0.7027786990971071,0.7544181607516641,1.0
3,"[0, 8, 9]",1040,955,253695,455535,False,0.99609375,0.16600159616919394,0.3544914625092799,0.11686705362078496,0.1255792258573535,0.99609375
3,"[0, 8, 10]",978,794,226438,314821,False,0.99609375,0.1561053471667997,0.2947290274684484,0.10431085314169891,0.08678801291588548,0.99609375
3,"[0, 8, 11]",1944,1759,937021,1546161,True,1.0,0.3102952913008779,0.6529324424647365,0.43164777962041645,0.42623662601299916,1.0
3,"[0, 9, 10]",1199,991,270099,490545,False,0.99609375,0.1913806863527534,0.36785449146250926,0.12442371475953566,0.135230577997729,0.99609375
3,"[0, 9, 11]",2165,1800,957968,1619100,True,1.0,0.3455706304868316,0.6681514476614699,0.44129721761562557,0.44634402315001276,1.0
3,"[0, 10, 11]",2103,1804,953533,1626306,True,1.0,0.33567438148443735,0.6696362286562731,0.43925419200294824,0.4483305311055554,1.0
3,"[1, 2, 3]",1576,1491,915138,1110795,True,1.0,0.2515562649640862,0.5534521158129176,0.4215671641791045,0.3062174721727617,1.0
3,"[1, 2, 4]",545,468,65904,109278,False,0.99609375,0.08699122106943336,0.17371937639198218,0.030359314538419016,0.030125120228390524,0.99609375
3,"[1, 2, 5]",692,590,119721,173755,False,0.99609375,0.11045490822027135,0.21900519673348182,0.0551506357103372,0.0478997626721206,0.99609375
3,"[1, 2, 6]",478,459,49300,105111,False,0.99609375,0.07629688747007182,0.17037861915367483,0.022710521466740373,0.028976386027620895,0.99609375
3,"[1, 2, 7]",1412,1249,699863,779376,False,0.99609375,0.22537909018355945,0.46362286562731997,0.3223986548737793,0.21485381964459538,0.99609375
3,"[1, 2, 8]",327,304,24204,46056,False,0.99609375,0.05219473264166002,0.11284335560504825,0.011149806522940852,0.012696448848247168,0.99609375
3,"[1, 2, 9]",548,531,68670,140715,False,0.99609375,0.08747007182761372,0.19710467706013363,0.0316334991708126,0.03879148861562229,0.99609375
3,"[1, 2, 10]",486,408,49014,83028,False,0.99609375,0.07757382282521948,0.1514476614699332,0.0225787728026534,0.0228886736792658,0.99609375
3,"[1, 2, 11]",1452,1409,758555,991936,True,1.0,0.23176376695929768,0.5230141054194506,0.3494356919108163,0.2734511178724792,1.0
3,"[1, 3, 4]",1847,1619,953365,1309771,True,1.0,0.2948124501197127,0.6009651076466221,0.43917680117928876,0.3610700126892813,1.0
3,"[1, 3, 5]",1994,1646,989850,1353835,True,1.0,0.31827613727055065,0.6109873793615441,0.45598396904367056,0.37321731862225777,1.0
3,"[1, 3, 6]",1780,1621,939343,1313010,True,1.0,0.2841181165203512,0.6017074981440238,0.43271743136171,0.36196292127490476,1.0
3,"[1, 3, 7]",2714,1966,1429048,1931595,True,1.0,0.4332003192338388,0.7297698589458055,0.6583047724341257,0.5324908179831073,1.0
3,"[1, 3, 8]",1629,1517,917719,1149886,True,1.0,0.26001596169193936,0.5631031922791389,0.4227561267735397,0.3169938505366411,1.0
3,"[1, 3, 9]",1850,1679,958004,1408681,True,1.0,0.29529130087789307,0.6232368225686711,0.4413138013635526,0.38833694328638324,1.0
3,"[1, 3, 10]",1788,1587,939830,1258491,True,1.0,0.2853950518754988,0.589086859688196,0.4329417726183895,0.3469334420592198,1.0
3,"[1, 3, 11]",2754,2094,1480562,2191371,True,1.0,0.439584996009577,0.77728285077951,0.6820351943983785,0.604104347078171,1.0
3,"[1, 4, 5]",963,728,158648,264628,False,0.99609375,0.15371109337589783,0.2702301410541945,0.0730827344757693,0.07295110009149625,0.99609375
3,"[1, 4, 6]",749,674,94399,226801,False,0.99609375,0.11955307262569832,0.2501855976243504,0.043485811682329095,0.06252317385859184,0.99609375
3,"[1, 4, 7]",1683,1331,727649,885115,True,1.0,0.26863527533918596,0.4940608760207869,0.33519854431545976,0.24400332904108676,1.0
3,"[1, 4, 8]",598,522,69308,135981,False,0.99609375,0.09545091779728651,0.19376391982182628,0.03192740003685277,0.03748644716939157,0.99609375
3,"[1, 4, 9]",819,739,113687,272691,False,0.99609375,0.13072625698324022,0.27431328878990346,0.05237101529390087,0.07517386079723311,0.99609375
3,"[1, 4, 10]",757,591,92285,174345,False,0.99609375,0.12083000798084596,0.21937639198218262,0.04251197715128063,0.048062410423129504,0.99609375
3,"[1, 4, 11]",1723,1595,802481,1271215,True,1.0,0.2750199521149242,0.5920564216778025,0.3696706283397826,0.35044111999792693,1.0
3,"[1, 5, 6]",896,789,148125,310866,False,0.99609375,0.1430167597765363,0.29287305122494434,0.06823521282476507,0.08569772163581735,0.99609375
3,"[1, 5, 7]",1830,1358,755657,921403,True,1.0,0.29209896249002393,0.504083147735709,0.34810070020269024,0.25400699275059674,1.0
3,"[1, 5, 8]",745,636,123040,201930,False,0.99609375,0.1189146049481245,0.23608017817371937,0.05667956513727658,0.05566688196818114,0.99609375
3,"[1, 5, 9]",966,850,167387,360825,False,0.99609375,0.15418994413407822,0.31551596139569416,0.0771084392850562,0.09947012670811152,0.99609375
3,"[1, 5, 10]",904,707,145832,249571,False,0.99609375,0.14429369513168397,0.26243504083147734,0.06717892021374608,0.06880027435091832,0.99609375
3,"[1, 5, 11]",1870,1668,852739,1390278,True,1.0,0.29848363926576216,0.6191536748329621,0.3928224617652478,0.3832637118256769,1.0
3,"[1, 6, 7]",1616,1432,727859,1024596,True,1.0,0.2579409417398244,0.5315515961395694,0.33529528284503407,0.2824546357503616,1.0
3,"[1, 6, 8]",531,504,52600,126756,False,0.99609375,0.08475658419792498,0.1870824053452116,0.024230698360051595,0.03494335309641345,0.99609375
3,"[1, 6, 9]",752,649,92697,210276,False,0.99609375,0.12003192338387869,0.24090571640683,0.042701768933112214,0.05796765845957142,0.99609375
3,"[1, 6, 10]",690,604,77373,182106,False,0.99609375,0.11013567438148444,0.22420193021529325,0.03564262023217247,0.05020191753428215,0.99609375
3,"[1, 6, 11]",1656,1463,772933,1069453,True,1.0,0.26432561851556263,0.5430586488492948,0.3560590565690068,0.2948205512876602,1.0
3,"[1, 7, 8]",1465,1287,702964,827541,True,1.0,0.2338387869114126,0.477728285077951,0.32382716049382715,0.2281316652841608,1.0
3,"[1, 7, 9]",1686,1493,746952,1113778,True,1.0,0.26911412609736635,0.5541945063103192,0.3440906578220011,0.3070398081748965,1.0
3,"[1, 7, 10]",1624,1314,718829,862641,True,1.0,0.25921787709497207,0.48775055679287305,0.331135526073337,0.237807828098419,1.0
3,"[1, 7, 11]",2590,2195,1411166,2407915,True,1.0,0.4134078212290503,0.8147735708982925,0.6500672563110375,0.6637999311365963,1.0
3,"[1, 8, 9]",601,572,71944,163306,False,0.99609375,0.09592976855546688,0.21232368225686712,0.033141698912843194,0.04501924343433759,0.99609375
3,"[1, 8, 10]",539,454,52317,102831,False,0.99609375,0.08603351955307263,0.16852264291017074,0.02410033167495854,0.028347848955925493,0.99609375
3,"[1, 8, 11]",1505,1423,760654,1011753,True,1.0,0.24022346368715083,0.5282108389012621,0.35040261654689514,0.2789141525872984,1.0
3,"[1, 9, 10]",760,664,96576,220116,False,0.99609375,0.12130885873902633,0.24647364513734224,0.044488667772249864,0.06068029213741474,0.99609375
3,"[1, 9, 11]",1726,1479,782164,1092981,True,1.0,0.2754988028731046,0.5489977728285078,0.36031140593329647,0.30130661278890997,1.0
3,"[1, 10, 11]",1664,1523,785292,1159003,True,1.0,0.2656025538707103,0.5653303637713437,0.3617523493642897,0.31950717180095994,1.0
3,"[2, 3, 4]",1687,1543,938093,1189653,True,1.0,0.26927374301675977,0.5727542687453601,0.43214160678091024,0.3279565846287951,1.0
3,"[2, 3, 5]",1834,1593,976711,1268028,True,1.0,0.2927374301675978,0.5913140311804009,0.44993136170996867,0.34956254646832463,1.0
3,"[2, 3, 6]",1620,1506,922499,1133265,True,1.0,0.25857940941739826,0.5590200445434298,0.42495807997051777,0.31241187041881247,1.0
3,"[2, 3, 7]",2554,1954,1422412,1908081,True,1.0,0.40766161213088586,0.7253155159613957,0.6552478348995762,0.526008615920017,1.0
3,"[2, 3, 8]",1469,1408,900908,990528,True,1.0,0.23447725458898644,0.5226429101707498,0.41501197715128063,0.2730629686632919,1.0
3,"[2, 3, 9]",1690,1573,941201,1236378,True,1.0,0.26975259377494015,0.5838901262063846,0.43357333701861067,0.3408374594862371,1.0
3,"[2, 3, 10]",1628,1522,925106,1157481,True,1.0,0.2598563447725459,0.5649591685226429,0.42615901971623366,0.31908759573818785,1.0
3,"[2, 3, 11]",2594,1985,1463814,1969120,True,1.0,0.4140462889066241,0.7368225686711211,0.6743200663349918,0.5428354906214274,1.0
3,"[2, 4, 5]",803,669,145127,223446,False,0.99609375,0.12817238627294494,0.24832962138084633,0.06685415515017505,0.06159828707107514,0.99609375
3,"[2, 4, 6]",589,553,77231,152628,False,0.99609375,0.0940143655227454,0.2052709725315516,0.03557720655979362,0.04207559481523078,0.99609375
3,"[2, 4, 7]",1523,1310,720329,857395,True,1.0,0.24309656823623305,0.4862657757980698,0.3318265155702967,0.23636164148521105,1.0
3,"[2, 4, 8]",438,403,52155,81003,False,0.99609375,0.06991221069433359,0.1495916852264291,0.0240257048092869,0.022330433516904752,0.99609375
3,"[2, 4, 9]",659,624,96555,194376,False,0.99609375,0.1051875498802873,0.23162583518930957,0.04447899391929243,0.053584439406958735,0.99609375
3,"[2, 4, 10]",597,511,76952,130305,False,0.99609375,0.09529130087789306,0.1896807720861173,0.03544868251335913,0.03592172066985511,0.99609375
3,"[2, 4, 11]",1563,1485,785490,1101870,True,1.0,0.24948124501197128,0.5512249443207127,0.36184355997788836,0.3037570803460593,1.0
3,"[2, 5, 6]",736,707,133456,249571,False,0.99609375,0.1174780526735834,0.26243504083147734,0.06147779620416436,0.06880027435091832,0.99609375
3,"[2, 5, 7]",1670,1353,749520,914628,True,1.0,0.266560255387071,0.5022271714922049,0.345273631840796,0.25213930035553694,1.0
3,"[2, 5, 8]",585,558,108393,155403,False,0.99609375,0.09337589784517158,0.2071269487750557,0.049932283029297954,0.0428405905932811,0.99609375
3,"[2, 5, 9]",806,776,152757,300700,False,0.99609375,0.1286512370311253,0.28804751299183373,0.07036898839137645,0.08289521818368775,0.99609375
