subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
6,323180,"[6, 8, 10, 1, 5, 11]",3301,1326,698706,878475,0.5196788413098237,0.7001055966209081,0.5531448313425462,0.49003693371511
7,523180,"[6, 8, 10, 1, 5, 11, 12]",3393,1339,700231,895791,0.5341624685138538,0.7069693769799367,0.554352128643267,0.4996962632853435
7,583180,"[6, 8, 10, 1, 5, 11, 2]",3776,1398,743611,976503,0.5944584382871536,0.7381203801478353,0.5886947889090149,0.5447195832364109
7,663180,"[6, 8, 10, 1, 5, 11, 7]",3983,1792,914607,1604736,0.6270465994962217,0.9461457233368532,0.7240672539805185,0.8951648127291623
6,323180,"[6, 8, 10, 1, 5, 12]",3297,1327,698546,879801,0.5190491183879093,0.7006335797254488,0.5530181640847658,0.4907766121056234
7,583180,"[6, 8, 10, 1, 5, 12, 2]",3772,1398,743448,976503,0.5938287153652393,0.7381203801478353,0.5885657466401509,0.5447195832364109
7,663180,"[6, 8, 10, 1, 5, 12, 7]",3979,1794,914459,1608321,0.6264168765743073,0.9472016895459344,0.7239500867670716,0.8971646219523828
6,383180,"[6, 8, 10, 1, 5, 2]",3680,1386,741954,959805,0.5793450881612091,0.7317845828933475,0.5873829911206252,0.5354049906536112
6,463180,"[6, 8, 10, 1, 5, 7]",3887,1780,912933,1583310,0.611933249370277,0.9398099260823654,0.7227419977959897,0.8832128148444416
6,518180,"[6, 8, 10, 1, 5, 9]",3635,1403,745047,983503,0.5722607052896725,0.7407602956705386,0.5898316275475952,0.5486243711199656
5,240700,"[6, 8, 10, 1, 3]",3087,1337,704238,893116,0.4859886649874055,0.7059134107708553,0.5575243517803083,0.498204076486985
6,440700,"[6, 8, 10, 1, 3, 11]",3183,1348,705881,907878,0.5011020151133502,0.7117212249208026,0.5588250661836421,0.5064387163065616
7,640700,"[6, 8, 10, 1, 3, 11, 12]",3275,1358,707276,921403,0.5155856423173804,0.7170010559662091,0.5599294463374163,0.5139833243244298
6,440700,"[6, 8, 10, 1, 3, 12]",3179,1347,705635,906531,0.5004722921914357,0.7111932418162619,0.5586303152748047,0.5056873235523975
6,500700,"[6, 8, 10, 1, 3, 2]",3562,1398,745639,976503,0.5607682619647355,0.7381203801478353,0.5903002964013832,0.5447195832364109
6,580700,"[6, 8, 10, 1, 3, 7]",3769,1805,920646,1628110,0.5933564231738035,0.9530095036958818,0.7288481512913727,0.908203457299192
6,635700,"[6, 8, 10, 1, 3, 9]",3517,1421,748725,1008910,0.5536838790931989,0.7502639915522703,0.5927433911358253,0.5627970776567479
5,242700,"[6, 8, 10, 1, 11]",2496,1275,638134,812175,0.3929471032745592,0.6731784582893348,0.5051917742282798,0.4530530141894413
6,442700,"[6, 8, 10, 1, 11, 12]",2588,1289,639738,830116,0.4074307304785894,0.6805702217529039,0.5064616134875296,0.4630609855349922
6,502700,"[6, 8, 10, 1, 11, 2]",2971,1356,686123,918690,0.4677267002518891,0.7159450897571278,0.5431832431884682,0.5124699401061321
6,582700,"[6, 8, 10, 1, 11, 7]",3178,1750,855198,1530375,0.5003148614609572,0.9239704329461456,0.6770349094962443,0.85368425104216
6,637700,"[6, 8, 10, 1, 11, 9]",2926,1373,687889,941878,0.4606423173803526,0.7249208025343189,0.5445813330462209,0.5254048288838276
5,242700,"[6, 8, 10, 1, 12]",2492,1277,637995,814726,0.3923173803526448,0.6742344244984161,0.5050817320480829,0.4544760304595768
6,502700,"[6, 8, 10, 1, 12, 2]",2967,1357,685981,920046,0.4670969773299748,0.7164730728616684,0.543070825997188,0.5132263533018607
6,582700,"[6, 8, 10, 1, 12, 7]",3174,1753,855079,1535628,0.4996851385390428,0.9255543822597676,0.6769407007232701,0.8566145154353476
6,637700,"[6, 8, 10, 1, 12, 9]",2922,1376,687848,946000,0.4600125944584383,0.7265047518479408,0.5445488745614147,0.5277041911204008
5,302700,"[6, 8, 10, 1, 2]",2875,1344,684408,902496,0.4526133501259445,0.7096092925026399,0.5418255285191331,0.5034364922509484
6,642700,"[6, 8, 10, 1, 2, 7]",3557,1782,895209,1586871,0.5599811083123426,0.9408658922914468,0.7087104323153508,0.88519923622349
6,697700,"[6, 8, 10, 1, 2, 9]",3305,1437,733839,1031766,0.520308564231738,0.7587117212249208,0.5809585861400687,0.5755467679233948
5,382700,"[6, 8, 10, 1, 7]",3082,1738,853474,1509453,0.4852015113350126,0.9176346356916578,0.6756700697936591,0.8420133978850554
5,437700,"[6, 8, 10, 1, 9]",2830,1365,686390,930930,0.445528967254408,0.7206969376979937,0.5433946191748895,0.5192977406339478
4,52300,"[6, 8, 10, 4]",2239,1179,516123,694431,0.3524874055415617,0.622492080253432,0.4085992817966484,0.3873722506806882
5,132780,"[6, 8, 10, 4, 5]",3044,1266,616101,800745,0.4792191435768262,0.6684266103484688,0.4877489011615387,0.4466770534024369
6,330780,"[6, 8, 10, 4, 5, 3]",3731,1306,668799,852165,0.5873740554156172,0.689545934530095,0.5294683458522806,0.4753605095413492
7,530780,"[6, 8, 10, 4, 5, 3, 11]",3827,1317,670625,866586,0.6024874055415617,0.6953537486800423,0.530913935931701,0.4834049304083125
7,530780,"[6, 8, 10, 4, 5, 3, 12]",3823,1315,670172,863955,0.6018576826196473,0.694297782470961,0.5305553092581099,0.4819372879909364
7,590780,"[6, 8, 10, 4, 5, 3, 2]",4206,1367,710039,933661,0.6621536523929471,0.721752903907075,0.5621168315452139,0.5208211657353747
7,670780,"[6, 8, 10, 4, 5, 3, 7]",4413,1769,885008,1563796,0.6947418136020151,0.934002111932418,0.7006346029614805,0.8723273818787719
6,332780,"[6, 8, 10, 4, 5, 11]",3140,1278,618029,816003,0.4943324937027707,0.6747624076029567,0.4892752416177942,0.4551883753349053
7,532780,"[6, 8, 10, 4, 5, 11, 12]",3232,1289,619542,830116,0.5088161209068011,0.6805702217529039,0.4904730388741814,0.4630609855349922
7,592780,"[6, 8, 10, 4, 5, 11, 2]",3615,1350,663328,910575,0.5691120906801007,0.7127771911298838,0.5251371173065474,0.5079431752954111
7,672780,"[6, 8, 10, 4, 5, 11, 7]",3822,1743,834583,1518153,0.6017002518891688,0.9202745512143612,0.6607146250015833,0.8468664913974734
6,332780,"[6, 8, 10, 4, 5, 12]",3136,1277,617621,814726,0.4937027707808564,0.6742344244984161,0.4889522401104538,0.4544760304595768
7,592780,"[6, 8, 10, 4, 5, 12, 2]",3611,1350,662933,910575,0.5684823677581864,0.7127771911298838,0.5248244075139017,0.5079431752954111
7,672780,"[6, 8, 10, 4, 5, 12, 7]",3818,1741,834183,1514670,0.6010705289672544,0.91921858500528,0.660397956857132,0.8449235805119847
6,392780,"[6, 8, 10, 4, 5, 2]",3519,1339,661429,895791,0.5539987405541562,0.7069693769799367,0.5236337352907647,0.4996962632853435
6,472780,"[6, 8, 10, 4, 5, 7]",3726,1731,832669,1497315,0.5865869017632241,0.9139387539598732,0.6591993679303837,0.8352424956949713
6,527780,"[6, 8, 10, 4, 5, 9]",3474,1362,673514,926841,0.5469143576826196,0.7191129883843717,0.5332010716050009,0.5170167866831114
5,250300,"[6, 8, 10, 4, 3]",2926,1286,605587,826255,0.4606423173803526,0.6789862724392819,0.4794252789846353,0.4609072161037915
6,450300,"[6, 8, 10, 4, 3, 11]",3022,1300,607591,844350,0.4757556675062972,0.6863780359028511,0.4810117863883364,0.4710010927827806
7,650300,"[6, 8, 10, 4, 3, 11, 12]",3114,1311,609064,858705,0.4902392947103274,0.6921858500527983,0.4821779168302785,0.4790086970782704
6,450300,"[6, 8, 10, 4, 3, 12]",3018,1297,607062,840456,0.4751259445843829,0.6847940865892291,0.4805929927672995,0.468828915065843
6,510300,"[6, 8, 10, 4, 3, 2]",3401,1349,648017,909226,0.5354219143576826,0.7122492080253432,0.5130158524073112,0.5071906668875661
6,590300,"[6, 8, 10, 4, 3, 7]",3608,1753,822698,1535628,0.5680100755667506,0.9255543822597676,0.6513056227595729,0.8566145154353476
6,645300,"[6, 8, 10, 4, 3, 9]",3356,1375,658640,944625,0.5283375314861462,0.7259767687434002,0.5214257666535778,0.5269371792147025
5,252300,"[6, 8, 10, 4, 11]",2335,1195,518243,713415,0.3676007556675063,0.6309398099260823,0.4102776229622405,0.3979620354208887
6,452300,"[6, 8, 10, 4, 11, 12]",2427,1208,519858,729028,0.3820843828715365,0.6378035902851109,0.4115561705954628,0.4066713858817373
6,512300,"[6, 8, 10, 4, 11, 2]",2810,1274,566312,810901,0.4423803526448362,0.672650475184794,0.4483324255513192,0.4523423427946343
6,592300,"[6, 8, 10, 4, 11, 7]",3017,1670,736269,1393615,0.4749685138539042,0.8817317845828934,0.5828823451176105,0.7773958523343101
6,647300,"[6, 8, 10, 4, 11, 9]",2765,1334,579950,889111,0.4352959697732997,0.7043294614572334,0.4591292259363877,0.4959699799907512
5,252300,"[6, 8, 10, 4, 12]",2331,1192,517745,709836,0.3669710327455919,0.6293558606124604,0.4098833711223986,0.3959655731587112
6,512300,"[6, 8, 10, 4, 12, 2]",2806,1272,565827,808356,0.4417506297229219,0.6715945089757128,0.447948465426172,0.450922673485542
6,592300,"[6, 8, 10, 4, 12, 7]",3013,1666,735790,1386945,0.4743387909319899,0.8796198521647307,0.58250313501463,0.7736751473081229
6,647300,"[6, 8, 10, 4, 12, 9]",2761,1336,579620,891780,0.4346662468513854,0.7053854276663146,0.4588679747172153,0.4974588198280666
5,312300,"[6, 8, 10, 4, 2]",2714,1259,564221,791911,0.4272670025188917,0.6647307286166843,0.4466770428261998,0.4417492110933908
6,652300,"[6, 8, 10, 4, 2, 7]",3396,1697,775914,1439056,0.5346347607052897,0.895987328405491,0.614268116584544,0.8027440617938261
5,392300,"[6, 8, 10, 4, 7]",2921,1654,734174,1367031,0.4598551637279597,0.8732840549102429,0.5812237957110467,0.7625665836062501
5,447300,"[6, 8, 10, 4, 9]",2669,1326,578174,878475,0.4201826196473551,0.7001055966209081,0.4577232193750237,0.49003693371511
4,107780,"[6, 8, 10, 5]",2192,1193,495997,711028,0.345088161209068,0.629883843717001,0.3926661241085791,0.3966305027525965
5,305780,"[6, 8, 10, 5, 3]",2879,1262,579238,795691,0.4532430730478589,0.6663146779303062,0.4585655566392643,0.4438577965505104
6,505780,"[6, 8, 10, 5, 3, 11]",2975,1275,581312,812175,0.4683564231738035,0.6731784582893348,0.4602074809682445,0.4530530141894413
6,505780,"[6, 8, 10, 5, 3, 12]",2971,1277,581044,814726,0.4677267002518891,0.6742344244984161,0.4599953133114621,0.4544760304595768
6,565780,"[6, 8, 10, 5, 3, 2]",3354,1346,628196,905185,0.5280226700251889,0.7106652587117213,0.4973241541793862,0.504936488625074
6,645780,"[6, 8, 10, 5, 3, 7]",3561,1746,797683,1523385,0.5606108312342569,0.9218585005279832,0.6315019886759472,0.8497850414270103
5,307780,"[6, 8, 10, 5, 11]",2288,1209,498231,730236,0.3602015113350126,0.6383315733896515,0.3944347156953399,0.4073452407050708
6,507780,"[6, 8, 10, 5, 11, 12]",2380,1228,500261,753378,0.3746851385390428,0.648363252375924,0.3960418065284304,0.4202544694481028
6,567780,"[6, 8, 10, 5, 11, 2]",2763,1309,553280,856086,0.4349811083123425,0.691129883843717,0.4380153774050945,0.4775477485829804
6,647780,"[6, 8, 10, 5, 11, 7]",2970,1696,717232,1437360,0.4675692695214106,0.8954593453009504,0.5678113164528101,0.8017979874723248
5,307780,"[6, 8, 10, 5, 12]",2284,1213,498036,735078,0.3595717884130982,0.6404435058078142,0.3942803399749199,0.4100462382668097
6,567780,"[6, 8, 10, 5, 12, 2]",2759,1313,553085,861328,0.4343513853904282,0.6932418162618796,0.4378610016846745,0.4804718768809223
6,647780,"[6, 8, 10, 5, 12, 7]",2966,1700,717049,1444150,0.4669395465994962,0.8975712777191129,0.5676664407767237,0.8055856317193729
5,367780,"[6, 8, 10, 5, 2]",2667,1295,551082,837865,0.419867758186398,0.6837381203801478,0.4362752859513344,0.4673835857220873
5,447780,"[6, 8, 10, 5, 7]",2874,1681,715016,1412040,0.452455919395466,0.8875395987328405,0.5660569749325497,0.7876738118706668
5,502780,"[6, 8, 10, 5, 9]",2622,1315,559069,863955,0.4127833753148615,0.694297782470961,0.4425983571256666,0.4819372879909364
4,225300,"[6, 8, 10, 3]",2074,1013,390158,512578,0.3265113350125944,0.5348468848996832,0.3088765247571155,0.285929766253819
5,425300,"[6, 8, 10, 3, 11]",2170,1030,392458,529935,0.341624685138539,0.5438225976768744,0.3106973665877107,0.2956119667245133
6,625300,"[6, 8, 10, 3, 11, 12]",2262,1047,394411,547581,0.3561083123425693,0.5527983104540655,0.3122434988029944,0.3054553791521143
6,685300,"[6, 8, 10, 3, 11, 2]",2645,1117,443133,623286,0.416404282115869,0.5897571277719112,0.35081526213789,0.3476856601127591
5,425300,"[6, 8, 10, 3, 12]",2166,1030,392115,529935,0.3409949622166247,0.5438225976768744,0.3104258236538437,0.2956119667245133
6,685300,"[6, 8, 10, 3, 12, 2]",2641,1117,442782,623286,0.4157745591939547,0.5897571277719112,0.3505373858411339,0.3476856601127591
5,485300,"[6, 8, 10, 3, 2]",2549,1100,440848,604450,0.4012909319899244,0.5807814149947201,0.3490062953627117,0.3371784337449537
5,565300,"[6, 8, 10, 3, 7]",2756,1502,609603,1127251,0.4338790931989924,0.7930306230200633,0.4826046271549267,0.6288108637892843
5,620300,"[6, 8, 10, 3, 9]",2504,1130,448122,637885,0.3942065491183879,0.5966209081309398,0.3547649055695593,0.3558293741573328
4,227300,"[6, 8, 10, 11]",1483,764,228847,291466,0.2334697732997481,0.4033790918690602,0.1811713871331399,0.1625875578954532
5,427300,"[6, 8, 10, 11, 12]",1575,789,231116,310866,0.2479534005037783,0.4165786694825765,0.1829676871825402,0.1734093986013049
6,687300,"[6, 8, 10, 11, 12, 2]",2050,926,295510,428275,0.3227329974811083,0.4889123548046462,0.2339465084170393,0.238903290118488
5,487300,"[6, 8, 10, 11, 2]",1958,903,293277,407253,0.3082493702770781,0.4767687434002112,0.2321787085006396,0.2271766542773325
5,567300,"[6, 8, 10, 11, 7]",2165,1272,449749,808356,0.3408375314861461,0.6715945089757128,0.3560529532471151,0.450922673485542
5,622300,"[6, 8, 10, 11, 9]",1913,939,296465,440391,0.3011649874055415,0.4957761351636747,0.2347025536119168,0.2456619201180807
4,227300,"[6, 8, 10, 12]",1479,765,228603,292230,0.2328400503778337,0.4039070749736008,0.1809782195650246,0.1630137376016011
5,487300,"[6, 8, 10, 12, 2]",1954,904,293033,408156,0.3076196473551637,0.4772967265047518,0.2319855409325243,0.2276803719143111
5,567300,"[6, 8, 10, 12, 7]",2161,1273,449528,809628,0.3402078085642317,0.6721224920802534,0.3558779940973058,0.4516322292266679
5,622300,"[6, 8, 10, 12, 9]",1909,942,296371,443211,0.3005352644836272,0.4973600844772967,0.2346281365979708,0.2472349918083128
4,287300,"[6, 8, 10, 2]",1862,880,290791,386760,0.2931360201511335,0.4646251319957761,0.2302106159828746,0.2157451088348057
5,627300,"[6, 8, 10, 2, 7]",2544,1338,505089,894453,0.4005037783375315,0.706441393875396,0.3998639910319581,0.498949890972744
5,682300,"[6, 8, 10, 2, 9]",2292,1045,358034,545490,0.3608312342569269,0.5517423442449841,0.2834449060762283,0.3042889632286125
4,367300,"[6, 8, 10, 7]",2069,1248,447256,778128,0.3257241813602015,0.6589229144667371,0.3540793190368221,0.4340606837506714
4,422300,"[6, 8, 10, 9]",1817,923,294303,425503,0.286051637279597,0.4873284054910243,0.2329909622911573,0.2373569941166003
3,28300,"[6, 8, 1]",1937,1242,615427,770661,0.3049433249370277,0.6557550158394931,0.4872153153381382,0.4298953907325996
4,53300,"[6, 8, 1, 4]",2789,1316,706642,865270,0.4390743073047859,0.6948257655755016,0.5594275273284609,0.4826708302862042
5,133780,"[6, 8, 1, 4, 5]",3594,1335,741855,890445,0.5658060453400504,0.704857444561774,0.5873046157548735,0.4967141209959886
6,331780,"[6, 8, 1, 4, 5, 3]",4281,1367,777652,933661,0.6739609571788413,0.721752903907075,0.6156440396721852,0.5208211657353747
7,531780,"[6, 8, 1, 4, 5, 3, 11]",4377,1378,779181,948753,0.6890743073047859,0.7275607180570222,0.6168545036543504,0.5292398884123188
7,531780,"[6, 8, 1, 4, 5, 3, 12]",4373,1373,778785,941878,0.6884445843828715,0.7249208025343189,0.6165410021913436,0.5254048288838276
7,591780,"[6, 8, 1, 4, 5, 3, 2]",4756,1417,814946,1003236,0.7487405541561712,0.7481520591341078,0.6451685941201059,0.5596319681637065
7,671780,"[6, 8, 1, 4, 5, 3, 7]",4963,1826,993134,1666225,0.7813287153652393,0.9640971488912354,0.7862347524288447,0.9294650273251478
6,333780,"[6, 8, 1, 4, 5, 11]",3690,1346,743437,905185,0.5809193954659949,0.7106652587117213,0.5885570382661786,0.504936488625074
7,533780,"[6, 8, 1, 4, 5, 11, 12]",3782,1355,744703,917335,0.5954030226700252,0.7154171066525871,0.5895592929433671,0.511714084737244
7,593780,"[6, 8, 1, 4, 5, 11, 2]",4165,1406,784292,987715,0.655698992443325,0.7423442449841605,0.6209007308700774,0.5509739377721846
7,673780,"[6, 8, 1, 4, 5, 11, 7]",4372,1806,959071,1629915,0.6882871536523929,0.9535374868004224,0.7592680849177296,0.9092103347463087
6,333780,"[6, 8, 1, 4, 5, 12]",3686,1344,743124,902496,0.5802896725440806,0.7096092925026399,0.5883092454431454,0.5034364922509484
7,593780,"[6, 8, 1, 4, 5, 12, 2]",4161,1404,783983,984906,0.6550692695214105,0.7412882787750792,0.6206561047284888,0.5494070021771982
7,673780,"[6, 8, 1, 4, 5, 12, 7]",4368,1804,958767,1626306,0.6876574307304786,0.9524815205913412,0.7590274171279466,0.907197137678916
6,393780,"[6, 8, 1, 4, 5, 2]",4069,1396,782741,973710,0.6405856423173804,0.737064413938754,0.6196728501399673,0.5431615728708725
6,473780,"[6, 8, 1, 4, 5, 7]",4276,1795,957502,1610115,0.6731738035264484,0.9477296726504753,0.7580259541211193,0.8981653633042538
6,528780,"[6, 8, 1, 4, 5, 9]",4024,1416,787798,1001820,0.6335012594458438,0.747624076029567,0.6236763271561934,0.5588420853575475
5,251300,"[6, 8, 1, 4, 3]",3476,1358,752884,921403,0.5472292191435768,0.7170010559662091,0.5960359481677581,0.5139833243244298
6,451300,"[6, 8, 1, 4, 3, 11]",3572,1369,754487,936396,0.5623425692695214,0.7228088701161562,0.5973049957566469,0.5223468221441636
7,651300,"[6, 8, 1, 4, 3, 11, 12]",3664,1376,755709,946000,0.5768261964735516,0.7265047518479408,0.5982724169379458,0.5277041911204008
6,451300,"[6, 8, 1, 4, 3, 12]",3568,1365,754106,930930,0.5617128463476071,0.7206969376979937,0.597003369349057,0.5192977406339478
6,511300,"[6, 8, 1, 4, 3, 2]",3951,1409,791158,991936,0.6220088161209067,0.7439281942977825,0.6263363395695847,0.5533285248659682
6,591300,"[6, 8, 1, 4, 3, 7]",4158,1819,969104,1653471,0.6545969773299748,0.9604012671594508,0.7672109136509304,0.922350503801311
6,646300,"[6, 8, 1, 4, 3, 9]",3906,1431,795600,1023165,0.6149244332493703,0.7555438225976768,0.6298529393137168,0.570748899268187
5,253300,"[6, 8, 1, 4, 11]",2885,1327,708298,879801,0.4541876574307305,0.7006335797254488,0.5607385334464894,0.4907766121056234
6,453300,"[6, 8, 1, 4, 11, 12]",2977,1337,709653,893116,0.4686712846347607,0.7059134107708553,0.5618112467858183,0.498204076486985
6,513300,"[6, 8, 1, 4, 11, 2]",3360,1390,750763,965355,0.5289672544080605,0.73389651531151,0.5943568153318048,0.5385009296184297
6,593300,"[6, 8, 1, 4, 11, 7]",3567,1791,924923,1602945,0.5615554156171285,0.9456177402323126,0.7322341254259187,0.8941657448578127
6,648300,"[6, 8, 1, 4, 11, 9]",3315,1410,755828,993345,0.5218828715365239,0.7444561774023232,0.59836662571092,0.5541145028842437
5,253300,"[6, 8, 1, 4, 12]",2881,1326,708000,878475,0.4535579345088161,0.7001055966209081,0.5605026156788732,0.49003693371511
6,513300,"[6, 8, 1, 4, 12, 2]",3356,1389,750466,963966,0.5283375314861462,0.7333685322069694,0.5941216892345498,0.5377261081369643
6,593300,"[6, 8, 1, 4, 12, 7]",3563,1790,924646,1601155,0.5609256926952141,0.945089757127772,0.7320148327358861,0.8931672348133037
6,648300,"[6, 8, 1, 4, 12, 9]",3311,1411,755631,994755,0.5212531486146096,0.7449841605068638,0.5982106666497777,0.5549010387293597
5,313300,"[6, 8, 1, 4, 2]",3264,1380,749138,951510,0.5138539042821159,0.7286166842661035,0.5930703509949713,0.5307778170115989
