subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
8,655500,"[6, 8, 10, 1, 4, 0, 3, 7]",5754,1864,1263125,1736316,0.9058564231738035,0.9841605068637804,0.9999786249002496,0.9685636684031816
7,317500,"[6, 8, 10, 1, 4, 0, 11]",4481,1825,1182399,1664400,0.7054471032745592,0.9635691657866948,0.9360702433278022,0.928446993341221
8,517500,"[6, 8, 10, 1, 4, 0, 11, 12]",4573,1832,1183392,1677196,0.7199307304785895,0.9672650475184794,0.9368563719964028,0.9355849455923592
8,577500,"[6, 8, 10, 1, 4, 0, 11, 2]",4956,1857,1209296,1723296,0.7802267002518891,0.9804646251319956,0.9573638010310714,0.9613007629397696
8,657500,"[6, 8, 10, 1, 4, 0, 11, 7]",5163,1847,1227836,1704781,0.8128148614609572,0.9751847940865892,0.9720413695263912,0.9509725989877674
7,317500,"[6, 8, 10, 1, 4, 0, 12]",4477,1824,1182134,1662576,0.7048173803526449,0.9630411826821542,0.9358604506821032,0.9274295171841348
8,577500,"[6, 8, 10, 1, 4, 0, 12, 2]",4952,1856,1209041,1721440,0.7795969773299748,0.9799366420274552,0.9571619250889838,0.9602654363237872
8,657500,"[6, 8, 10, 1, 4, 0, 12, 7]",5159,1846,1227570,1702935,0.8121851385390428,0.9746568109820486,0.971830785210331,0.94994285064019
7,377500,"[6, 8, 10, 1, 4, 0, 2]",4860,1849,1208061,1708476,0.7651133501259446,0.9762407602956704,0.956386088135078,0.9530337691634438
7,457500,"[6, 8, 10, 1, 4, 0, 7]",5067,1839,1226576,1690041,0.7977015113350125,0.970960929250264,0.9710438648713694,0.942750231358682
7,512500,"[6, 8, 10, 1, 4, 0, 9]",4815,1878,1221675,1762503,0.758028967254408,0.9915522703273496,0.9671638884314794,0.98317147987556
5,92500,"[6, 8, 10, 1, 0]",3533,1775,1108650,1574425,0.5562027707808564,0.937170010559662,0.8776853458649474,0.8782565233665296
6,172980,"[6, 8, 10, 1, 0, 5]",4338,1809,1161650,1635336,0.6829345088161209,0.9551214361140444,0.91964387500475,0.9122343140487016
7,370980,"[6, 8, 10, 1, 0, 5, 3]",5025,1838,1199987,1688203,0.7910894206549118,0.9704329461457232,0.9499941416393276,0.9417249456258288
8,570980,"[6, 8, 10, 1, 0, 5, 3, 11]",5121,1846,1201292,1702935,0.8062027707808564,0.9746568109820486,0.9510272714606002,0.94994285064019
8,570980,"[6, 8, 10, 1, 0, 5, 3, 12]",5117,1843,1200967,1697403,0.805573047858942,0.9730728616684268,0.9507699785932334,0.9468569525585008
8,630980,"[6, 8, 10, 1, 0, 5, 3, 2]",5500,1869,1226667,1745646,0.8658690176322418,0.9868004223864836,0.971115906874232,0.9737681928251196
7,372980,"[6, 8, 10, 1, 0, 5, 11]",4434,1819,1163060,1653471,0.6980478589420654,0.9604012671594508,0.920760130213941,0.922350503801311
8,572980,"[6, 8, 10, 1, 0, 5, 11, 12]",4526,1828,1164243,1669878,0.7125314861460957,0.9651531151003168,0.9216966762511558,0.9315027687735228
8,632980,"[6, 8, 10, 1, 0, 5, 11, 2]",4909,1858,1193252,1725153,0.7728274559193955,0.9809926082365364,0.9446622417571282,0.9623366473825928
7,372980,"[6, 8, 10, 1, 0, 5, 12]",4430,1819,1162838,1653471,0.6974181360201511,0.9604012671594508,0.9205843793937704,0.922350503801311
8,632980,"[6, 8, 10, 1, 0, 5, 12, 2]",4905,1857,1193027,1723296,0.7721977329974811,0.9804646251319956,0.9444841159258744,0.9613007629397696
7,432980,"[6, 8, 10, 1, 0, 5, 2]",4813,1849,1191875,1708476,0.7577141057934509,0.9762407602956704,0.9435721116698544,0.9530337691634438
7,512980,"[6, 8, 10, 1, 0, 5, 7]",5020,1831,1207131,1675365,0.7903022670025189,0.9667370644139388,0.9556498346992286,0.9345635646473892
7,567980,"[6, 8, 10, 1, 0, 5, 9]",4768,1877,1203663,1760626,0.7506297229219143,0.9910242872228088,0.9529043218868356,0.9821244388959268
6,290500,"[6, 8, 10, 1, 0, 3]",4220,1824,1163312,1662576,0.6643576826196473,0.9630411826821542,0.9209596311449454,0.9274295171841348
7,490500,"[6, 8, 10, 1, 0, 3, 11]",4316,1832,1164647,1677196,0.679471032745592,0.9672650475184794,0.9220165110770516,0.9355849455923592
8,690500,"[6, 8, 10, 1, 0, 3, 11, 12]",4408,1838,1165695,1688203,0.6939546599496221,0.9704329461457232,0.9228461816155142,0.9417249456258288
7,490500,"[6, 8, 10, 1, 0, 3, 12]",4312,1830,1164362,1673535,0.6788413098236776,0.966209081309398,0.92179088502413,0.93354274152926
7,550500,"[6, 8, 10, 1, 0, 3, 2]",4695,1856,1190919,1721440,0.7391372795969773,0.9799366420274552,0.9428152748046158,0.9602654363237872
7,630500,"[6, 8, 10, 1, 0, 3, 7]",4902,1847,1209264,1704781,0.7717254408060453,0.9751847940865892,0.9573384675795154,0.9509725989877674
7,685500,"[6, 8, 10, 1, 0, 3, 9]",4650,1890,1202483,1785105,0.7320528967254408,0.9978880675818372,0.951970150860704,0.9957794821247178
6,292500,"[6, 8, 10, 1, 0, 11]",3629,1785,1110090,1592220,0.5713161209068011,0.9424498416050686,0.8788253511849722,0.8881830519933663
7,492500,"[6, 8, 10, 1, 0, 11, 12]",3721,1795,1111346,1610115,0.5857997481108312,0.9477296726504753,0.8798196891585494,0.8981653633042538
7,552500,"[6, 8, 10, 1, 0, 11, 2]",4104,1829,1142411,1671706,0.646095717884131,0.9656810982048576,0.9044129289270016,0.9325224762379712
7,632500,"[6, 8, 10, 1, 0, 11, 7]",4311,1809,1156457,1635336,0.6786838790931989,0.9551214361140444,0.9155327308194104,0.9122343140487016
7,687500,"[6, 8, 10, 1, 0, 11, 9]",4059,1862,1153837,1732591,0.6390113350125944,0.9831045406546992,0.9134585544732542,0.96648576342229
6,292500,"[6, 8, 10, 1, 0, 12]",3625,1786,1109911,1594005,0.5706863979848866,0.9429778247096092,0.8786836421903302,0.8891787729036728
7,552500,"[6, 8, 10, 1, 0, 12, 2]",4100,1829,1142229,1671706,0.6454659949622166,0.9656810982048576,0.9042688449212763,0.9325224762379712
7,632500,"[6, 8, 10, 1, 0, 12, 7]",4307,1810,1156278,1637145,0.6780541561712846,0.955649419218585,0.9153910218247684,0.9132434228031804
7,687500,"[6, 8, 10, 1, 0, 12, 9]",4055,1864,1153767,1736316,0.6383816120906801,0.9841605068637804,0.9134031375479752,0.9685636684031816
6,352500,"[6, 8, 10, 1, 0, 2]",4008,1820,1141004,1655290,0.6309823677581864,0.9609292502639916,0.903299048728894,0.9233651908241948
7,692500,"[6, 8, 10, 1, 0, 2, 7]",4690,1832,1185047,1677196,0.7383501259445844,0.9672650475184794,0.93816658644407,0.9355849455923592
6,432500,"[6, 8, 10, 1, 0, 7]",4215,1799,1155019,1617301,0.6635705289672544,0.9498416050686378,0.914394308840108,0.902173906980143
6,487500,"[6, 8, 10, 1, 0, 9]",3963,1856,1152602,1721440,0.6238979848866498,0.9799366420274552,0.9124808415772608,0.9602654363237872
5,102100,"[6, 8, 10, 4, 0]",3372,1688,996204,1423828,0.5308564231738035,0.8912354804646251,0.7886651804375087,0.7942494746665729
6,182580,"[6, 8, 10, 4, 0, 5]",4177,1763,1087837,1553203,0.657588161209068,0.9308342133051742,0.861208310638783,0.8664183221572725
7,380580,"[6, 8, 10, 4, 0, 5, 3]",4864,1790,1130838,1601155,0.7657430730478589,0.945089757127772,0.8952509278376632,0.8931672348133037
8,580580,"[6, 8, 10, 4, 0, 5, 3, 11]",4960,1799,1132308,1617301,0.7808564231738035,0.9498416050686378,0.8964146832685219,0.902173906980143
8,580580,"[6, 8, 10, 4, 0, 5, 3, 12]",4956,1796,1131804,1611910,0.7802267002518891,0.948257655755016,0.8960156814065132,0.8991666624829654
8,640580,"[6, 8, 10, 4, 0, 5, 3, 2]",5339,1825,1158571,1664400,0.8405226700251889,0.9635691657866948,0.9172063219628358,0.928446993341221
7,382580,"[6, 8, 10, 4, 0, 5, 11]",4273,1773,1089393,1570878,0.6727015113350125,0.9361140443505808,0.8624401497206987,0.8762779115632484
8,582580,"[6, 8, 10, 4, 0, 5, 11, 12]",4365,1781,1090488,1585090,0.6871851385390428,0.940337909186906,0.8633070287661342,0.8842057466205455
8,642580,"[6, 8, 10, 4, 0, 5, 11, 2]",4748,1814,1120013,1644391,0.7474811083123426,0.9577613516367476,0.8866810961784488,0.9172854360895
7,382580,"[6, 8, 10, 4, 0, 5, 12]",4269,1771,1088935,1567335,0.6720717884130982,0.9350580781414994,0.862077564695302,0.8743015310673291
8,642580,"[6, 8, 10, 4, 0, 5, 12, 2]",4744,1813,1119568,1642578,0.7468513853904282,0.957233368532207,0.8863288028677467,0.9162740960276592
7,442580,"[6, 8, 10, 4, 0, 5, 2]",4652,1805,1118486,1628110,0.732367758186398,0.9530095036958818,0.8854722155370058,0.908203457299192
7,522580,"[6, 8, 10, 4, 0, 5, 7]",4859,1786,1133771,1594005,0.764955919395466,0.9429778247096092,0.8975728970068527,0.8891787729036728
7,577580,"[6, 8, 10, 4, 0, 5, 9]",4607,1833,1137321,1679028,0.7252833753148614,0.96779303062302,0.9003833267888584,0.9366068843641694
6,300100,"[6, 8, 10, 4, 0, 3]",4059,1775,1072429,1574425,0.6390113350125944,0.937170010559662,0.8490102537145173,0.8782565233665296
7,500100,"[6, 8, 10, 4, 0, 3, 11]",4155,1787,1074024,1595791,0.654124685138539,0.94350580781415,0.8502729679405171,0.8901750516408198
7,500100,"[6, 8, 10, 4, 0, 3, 12]",4151,1782,1073465,1586871,0.6534949622166247,0.9408658922914468,0.8498304242086463,0.88519923622349
7,560100,"[6, 8, 10, 4, 0, 3, 2]",4534,1812,1101279,1640766,0.7137909319899244,0.9567053854276664,0.8718499436330703,0.9152633137926592
7,640100,"[6, 8, 10, 4, 0, 3, 7]",4741,1800,1118850,1619100,0.7463790931989924,0.9503695881731784,0.8857603835484565,0.9031774374662166
7,695100,"[6, 8, 10, 4, 0, 3, 9]",4489,1842,1118346,1695561,0.7067065491183879,0.972544878563886,0.8853613816864478,0.9458294355182852
6,302100,"[6, 8, 10, 4, 0, 11]",3468,1702,997899,1447551,0.5459697732997482,0.8986272439281943,0.7900070616996213,0.8074828008039401
7,502100,"[6, 8, 10, 4, 0, 11, 12]",3560,1711,999064,1462905,0.5604534005037783,0.9033790918690602,0.7909293576703358,0.8160476741130972
7,562100,"[6, 8, 10, 4, 0, 11, 2]",3943,1748,1030664,1526878,0.6207493702770781,0.9229144667370645,0.8159461410819917,0.8517335305809042
7,642100,"[6, 8, 10, 4, 0, 11, 7]",4150,1731,1045010,1497315,0.6533375314861462,0.9139387539598732,0.827303444082739,0.8352424956949713
7,697100,"[6, 8, 10, 4, 0, 11, 9]",3898,1813,1051569,1642578,0.6136649874055415,0.957233368532207,0.83249600998138,0.9162740960276592
6,302100,"[6, 8, 10, 4, 0, 12]",3464,1697,997372,1439056,0.5453400503778337,0.895987328405491,0.7895898514193066,0.8027440617938261
7,562100,"[6, 8, 10, 4, 0, 12, 2]",3939,1744,1030150,1519896,0.6201196473551638,0.9208025343189018,0.8155392225163718,0.8478387835804785
7,642100,"[6, 8, 10, 4, 0, 12, 7]",4146,1726,1044483,1488675,0.6527078085642317,0.91129883843717,0.8268862338024244,0.8304228717929838
7,697100,"[6, 8, 10, 4, 0, 12, 9]",3894,1812,1051221,1640766,0.6130352644836272,0.9567053854276664,0.8322205086957073,0.9152633137926592
6,362100,"[6, 8, 10, 4, 0, 2]",3847,1735,1028998,1504245,0.6056360201511335,0.916050686378036,0.8146272182603519,0.8391082356996906
6,442100,"[6, 8, 10, 4, 0, 7]",4054,1717,1043317,1473186,0.6382241813602015,0.9065469904963042,0.8259631461613488,0.8217826918603581
6,497100,"[6, 8, 10, 4, 0, 9]",3802,1806,1050149,1629915,0.5985516372795969,0.9535374868004224,0.8313718380685776,0.9092103347463087
4,77100,"[6, 8, 10, 0]",2520,1335,745524,890445,0.3967254408060453,0.704857444561774,0.5902092543098535,0.4967141209959886
5,157580,"[6, 8, 10, 0, 5]",3325,1722,992209,1481781,0.5234571788413098,0.9091869060190074,0.785502457344801,0.8265772135545228
6,355580,"[6, 8, 10, 0, 5, 3]",4012,1772,1057517,1569106,0.6316120906801007,0.9355860612460402,0.8372048652893713,0.8752894424018685
7,555580,"[6, 8, 10, 0, 5, 3, 11]",4108,1781,1059127,1585090,0.6467254408060453,0.940337909186906,0.838479454570788,0.8842057466205455
7,555580,"[6, 8, 10, 0, 5, 3, 12]",4104,1779,1058684,1581531,0.646095717884131,0.9392819429778247,0.8381287446008081,0.8822204408951781
7,615580,"[6, 8, 10, 0, 5, 3, 2]",4487,1816,1089614,1648020,0.7063916876574308,0.9588173178458288,0.8626151088705081,0.9193097896937028
7,695580,"[6, 8, 10, 0, 5, 3, 7]",4694,1795,1104367,1610115,0.7389798488664987,0.9477296726504753,0.8742946217082347,0.8981653633042538
6,357580,"[6, 8, 10, 0, 5, 11]",3421,1734,993963,1502511,0.5385705289672544,0.9155227032734952,0.7868910471582201,0.83814096395825
7,557580,"[6, 8, 10, 0, 5, 11, 12]",3513,1745,995343,1521640,0.5530541561712846,0.9213305174234424,0.7879835522565772,0.8488116335903242
7,617580,"[6, 8, 10, 0, 5, 11, 2]",3896,1788,1030589,1597578,0.6133501259445844,0.9440337909186906,0.815886765804907,0.8911718882048072
7,697580,"[6, 8, 10, 0, 5, 11, 7]",4103,1761,1041202,1549680,0.6459382871536524,0.9297782470960928,0.8242887633475623,0.8644530981981635
6,357580,"[6, 8, 10, 0, 5, 12]",3417,1734,993594,1502511,0.53794080604534,0.9155227032734952,0.7865989207949637,0.83814096395825
7,617580,"[6, 8, 10, 0, 5, 12, 2]",3892,1788,1030220,1597578,0.6127204030226701,0.9440337909186906,0.8155946394416508,0.8911718882048072
7,697580,"[6, 8, 10, 0, 5, 12, 7]",4099,1761,1040833,1549680,0.645308564231738,0.9297782470960928,0.8239966369843059,0.8644530981981635
6,417580,"[6, 8, 10, 0, 5, 2]",3800,1778,1028871,1579753,0.5982367758186398,0.938753959873284,0.8145266761244886,0.8812286247727553
6,497580,"[6, 8, 10, 0, 5, 7]",4007,1749,1039450,1528626,0.6308249370277078,0.9234424498416052,0.8229017568748654,0.8527086118981118
6,552580,"[6, 8, 10, 0, 5, 9]",3755,1809,1045446,1635336,0.5911523929471033,0.9551214361140444,0.827648612360191,0.9122343140487016
5,275100,"[6, 8, 10, 0, 3]",3207,1541,878234,1186570,0.5048803526448362,0.8136219640971489,0.695271827935197,0.6619005941413678
6,475100,"[6, 8, 10, 0, 3, 11]",3303,1553,879989,1205128,0.5199937027707808,0.8199577613516368,0.6966612094189772,0.6722527446475121
7,675100,"[6, 8, 10, 0, 3, 11, 12]",3395,1561,881263,1217580,0.5344773299748111,0.824181626187962,0.6976697974590548,0.6791988044655154
6,475100,"[6, 8, 10, 0, 3, 12]",3299,1549,879510,1198926,0.5193639798488665,0.8178458289334741,0.6962819993159968,0.6687931025826825
6,535100,"[6, 8, 10, 0, 3, 2]",3682,1587,911688,1258491,0.5796599496221663,0.837909186906019,0.7217563681963849,0.702020058337531
6,615100,"[6, 8, 10, 0, 3, 7]",3889,1569,925915,1230096,0.6122481108312342,0.8284054910242872,0.7330194624241579,0.6861805652013113
6,670100,"[6, 8, 10, 0, 3, 9]",3637,1626,927601,1321125,0.5725755667506297,0.8585005279831045,0.7343542186530204,0.7369589846658979
5,277100,"[6, 8, 10, 0, 11]",2616,1353,747462,914628,0.4118387909319899,0.7143611404435058,0.5917435114697202,0.5102040474799894
6,477100,"[6, 8, 10, 0, 11, 12]",2708,1368,749022,935028,0.4263224181360202,0.7222808870116156,0.5929785172330804,0.5215837150263489
6,537100,"[6, 8, 10, 0, 11, 2]",3091,1430,790191,1021735,0.4866183879093199,0.7550158394931362,0.6255707943303735,0.5699512068862608
6,617100,"[6, 8, 10, 0, 11, 7]",3298,1390,796280,965355,0.5192065491183879,0.73389651531151,0.6303912751592841,0.5385009296184297
6,672100,"[6, 8, 10, 0, 11, 9]",3046,1488,805069,1106328,0.4795340050377834,0.7856388595564942,0.6373492659632412,0.6171394528053391
5,277100,"[6, 8, 10, 0, 12]",2612,1351,747089,911925,0.4112090680100755,0.7133051742344245,0.5914482184250193,0.5086962415300967
6,537100,"[6, 8, 10, 0, 12, 2]",3087,1428,789818,1018878,0.4859886649874055,0.7539598732840549,0.6252755012856727,0.5683574956029299
6,617100,"[6, 8, 10, 0, 12, 7]",3294,1388,795908,962578,0.5185768261964736,0.7328405491024287,0.6300967737849443,0.5369518444823395
6,672100,"[6, 8, 10, 0, 12, 9]",3042,1490,804883,1109305,0.478904282115869,0.7866948257655755,0.6372020152760713,0.6188001033095308
5,337100,"[6, 8, 10, 0, 2]",2995,1414,788289,998991,0.4715050377833753,0.7465681098204857,0.6240650373035074,0.5572639932257508
6,677100,"[6, 8, 10, 0, 2, 7]",3677,1437,834690,1031766,0.5788727959697733,0.7587117212249208,0.660799333730224,0.5755467679233948
5,417100,"[6, 8, 10, 0, 7]",3202,1372,794345,940506,0.5040931989924433,0.7243928194297783,0.6288593930105008,0.5246394904586508
5,472100,"[6, 8, 10, 0, 9]",2950,1477,803414,1090026,0.4644206549118388,0.779831045406547,0.6360390515155737,0.6080457596513805
5,103100,"[6, 8, 1, 4, 0]",3922,1809,1171102,1635336,0.6174433249370277,0.9551214361140444,0.9271267432581352,0.9122343140487016
6,183580,"[6, 8, 1, 4, 0, 5]",4727,1824,1202296,1662576,0.7441750629722922,0.9630411826821542,0.9518221085031732,0.9274295171841348
7,381580,"[6, 8, 1, 4, 0, 5, 3]",5414,1846,1231518,1702935,0.8523299748110831,0.9746568109820486,0.9749562997960656,0.94994285064019
8,581580,"[6, 8, 1, 4, 0, 5, 3, 11]",5510,1855,1232777,1719585,0.8674433249370277,0.9794086589229144,0.9759530127807264,0.9592306675346453
8,581580,"[6, 8, 1, 4, 0, 5, 3, 12]",5506,1850,1232369,1710325,0.8668136020151134,0.9767687434002112,0.975630011273386,0.9540651909915429
8,641580,"[6, 8, 1, 4, 0, 5, 3, 2]",5889,1871,1255602,1749385,0.9271095717884132,0.9878563885955648,0.994022888773481,0.9758539073817784
7,383580,"[6, 8, 1, 4, 0, 5, 11]",4823,1833,1203608,1679028,0.7592884130982368,0.96779303062302,0.9528607800169734,0.9366068843641694
8,583580,"[6, 8, 1, 4, 0, 5, 11, 12]",4915,1840,1204592,1691880,0.773772040302267,0.9714889123548046,0.9536397836523236,0.943776074918376
8,643580,"[6, 8, 1, 4, 0, 5, 11, 2]",5298,1864,1230370,1736316,0.8340680100755667,0.9841605068637804,0.9740474622214904,0.9685636684031816
7,383580,"[6, 8, 1, 4, 0, 5, 12]",4819,1831,1203283,1675365,0.7586586901763224,0.9667370644139388,0.9526034871496069,0.9345635646473892
8,643580,"[6, 8, 1, 4, 0, 5, 12, 2]",5294,1862,1230049,1732591,0.8334382871536524,0.9831045406546992,0.9737933360355682,0.96648576342229
7,443580,"[6, 8, 1, 4, 0, 5, 2]",5202,1856,1229089,1721440,0.8189546599496221,0.9799366420274552,0.9730333324888848,0.9602654363237872
7,523580,"[6, 8, 1, 4, 0, 5, 7]",5409,1844,1247615,1699246,0.8515428211586902,0.9736008447729672,0.9876998175991488,0.9478850274255566
7,578580,"[6, 8, 1, 4, 0, 5, 9]",5157,1883,1242205,1771903,0.8118702770780857,0.9941921858500528,0.9834168809454444,0.9884150521763336
6,301100,"[6, 8, 1, 4, 0, 3]",4609,1838,1209198,1688203,0.7255982367758187,0.9704329461457232,0.9572862173356808,0.9417249456258288
7,501100,"[6, 8, 1, 4, 0, 3, 11]",4705,1847,1210487,1704781,0.7407115869017632,0.9751847940865892,0.9583066804311754,0.9509725989877674
7,501100,"[6, 8, 1, 4, 0, 3, 12]",4701,1843,1210115,1697403,0.7400818639798489,0.9730728616684268,0.9580121790568356,0.9468569525585008
7,561100,"[6, 8, 1, 4, 0, 3, 2]",5084,1864,1234159,1736316,0.8003778337531486,0.9841605068637804,0.9770471012198056,0.9685636684031816
7,641100,"[6, 8, 1, 4, 0, 3, 7]",5291,1859,1255011,1727011,0.8329659949622166,0.981520591341077,0.993555011590054,0.9633730896522564
7,696100,"[6, 8, 1, 4, 0, 3, 9]",5039,1894,1246492,1792671,0.7932934508816121,1.0,0.9868107717836015,1.0
6,303100,"[6, 8, 1, 4, 0, 11]",4018,1818,1172444,1651653,0.6325566750629723,0.9598732840549102,0.9281891648827696,0.9213363746052676
7,503100,"[6, 8, 1, 4, 0, 11, 12]",4110,1826,1173494,1666225,0.6470403022670025,0.9640971488912354,0.9290204187619542,0.9294650273251478
7,563100,"[6, 8, 1, 4, 0, 11, 2]",4493,1851,1200469,1712175,0.7073362720403022,0.977296726504752,0.9503757267533915,0.9550971706464824
7,643100,"[6, 8, 1, 4, 0, 11, 7]",4700,1840,1218491,1691880,0.7399244332493703,0.9714889123548046,0.9646432100016468,0.943776074918376
7,698100,"[6, 8, 1, 4, 0, 11, 9]",4448,1880,1213944,1766260,0.7002518891687658,0.9926082365364308,0.961043484869596,0.985267235315348
6,303100,"[6, 8, 1, 4, 0, 12]",4014,1817,1172155,1649836,0.631926952141058,0.9593453009503696,0.9279603721484032,0.9203228032360652
7,563100,"[6, 8, 1, 4, 0, 12, 2]",4489,1850,1200184,1710325,0.7067065491183879,0.9767687434002112,0.95015010070047,0.9540651909915429
7,643100,"[6, 8, 1, 4, 0, 12, 7]",4696,1839,1218203,1690041,0.739294710327456,0.970960929250264,0.9644152089376417,0.942750231358682
7,698100,"[6, 8, 1, 4, 0, 12, 9]",4444,1880,1213763,1766260,0.6996221662468514,0.9926082365364308,0.960900192534232,0.985267235315348
6,363100,"[6, 8, 1, 4, 0, 2]",4397,1843,1199158,1697403,0.6922229219143576,0.9730728616684268,0.9493378469099524,0.9468569525585008
6,443100,"[6, 8, 1, 4, 0, 7]",4604,1831,1217152,1675365,0.7248110831234257,0.9667370644139388,0.9635831633880958,0.9345635646473892
6,498100,"[6, 8, 1, 4, 0, 9]",4352,1875,1212806,1756875,0.6851385390428212,0.9899683210137276,0.960142563998632,0.980032030417182
4,78100,"[6, 8, 1, 0]",3070,1765,1097412,1556730,0.4833123425692695,0.9318901795142556,0.868788554346587,0.8683857774237437
5,158580,"[6, 8, 1, 0, 5]",3875,1800,1151065,1619100,0.610044080604534,0.9503695881731784,0.9112640442322064,0.9031774374662166
6,356580,"[6, 8, 1, 0, 5, 3]",4562,1833,1191037,1679028,0.718198992443325,0.96779303062302,0.9429086919072288,0.9366068843641694
7,556580,"[6, 8, 1, 0, 5, 3, 11]",4658,1842,1192417,1695561,0.7333123425692695,0.972544878563886,0.944001197005586,0.9458294355182852
7,556580,"[6, 8, 1, 0, 5, 3, 12]",4654,1838,1192060,1688203,0.7326826196473551,0.9704329461457232,0.9437185706866632,0.9417249456258288
7,616580,"[6, 8, 1, 0, 5, 3, 2]",5037,1865,1218667,1738180,0.7929785894206549,0.984688489968321,0.9647825439852052,0.9696034576338882
7,696580,"[6, 8, 1, 0, 5, 3, 7]",5244,1854,1237056,1717731,0.825566750629723,0.9788806758183738,0.9793405702559944,0.9581964565723438
6,358580,"[6, 8, 1, 0, 5, 11]",3971,1811,1152556,1638955,0.6251574307304786,0.9561774023231256,0.9124444247406488,0.9142530893844996
7,558580,"[6, 8, 1, 0, 5, 11, 12]",4063,1821,1153796,1657110,0.6396410579345088,0.9614572333685322,0.913426095988448,0.9243804356739188
7,618580,"[6, 8, 1, 0, 5, 11, 2]",4446,1851,1183934,1712175,0.6999370277078085,0.977296726504752,0.9372854573321342,0.9550971706464824
7,698580,"[6, 8, 1, 0, 5, 11, 7]",4653,1833,1198686,1679028,0.7325251889168766,0.96779303062302,0.9489641784994997,0.9366068843641694
6,358580,"[6, 8, 1, 0, 5, 12]",3967,1811,1152310,1638955,0.6245277078085643,0.9561774023231256,0.9122496738318112,0.9142530893844996
7,618580,"[6, 8, 1, 0, 5, 12, 2]",4442,1850,1183679,1710325,0.6993073047858942,0.9767687434002112,0.9370835813900464,0.9540651909915429
7,698580,"[6, 8, 1, 0, 5, 12, 7]",4649,1833,1198440,1679028,0.7318954659949622,0.96779303062302,0.948769427590662,0.9366068843641694
6,418580,"[6, 8, 1, 0, 5, 2]",4350,1842,1182481,1695561,0.684823677581864,0.972544878563886,0.9361351602974148,0.9458294355182852
6,498580,"[6, 8, 1, 0, 5, 7]",4557,1822,1197197,1658931,0.717411838790932,0.9619852164730728,0.9477853813317796,0.9253962383504836
6,553580,"[6, 8, 1, 0, 5, 9]",4305,1874,1194304,1755001,0.6777392947103275,0.989440337909187,0.9454950789770352,0.9789866629180703
